accommodation_type;author;author_type;deal_type;description;district;finish_type;floor;floors_count;heating_type;house_material_type;house_number;kitchen_meters;living_meters;location;object_type;phone;price;residential_complex;rooms_count;street;total_meters;underground;url;year_of_construction
flat;Новый Мир;developer;sale;"Дом сдан, приглашаем на экскурсию!

""Нобель"" на Красном проспекте в 2025 году стал победителем в номинации Жилая недвижимость. Бизнес-класс. Регионы (Urban Awards 2025), в 2024 признан Самым инвестиционно-привлекательным проектом УФО+СФО+ДФО (Urban Awards 2024).

Дом ""Нобель"" в Новосибирске спроектирован компанией ""Новый мир"" совместно с международной командой архитекторов из Великобритании, Италии и Сербии. Уникальность проекта, в том, что при строительстве здания в центральной локации города удалось сохранить более 200 деревьев ценных хвойных пород на территории комплекса. При этом в продукте было сформировано более 50 вариантов функциональных планировочных решений. И все это в великолепной архитектурной форме в стиле ар-деко. Общая площадь территории 2 гектара! Именно это позволило специалистам компании ""Новый мир"" спроектировать уникальный двор-парк с фонтаном и колоннадой.

Архитектура
Один из принципов нашей компании: сохранять все лучшее в каждой локации. Архитектурное окружение дома ""Нобель"" представлено сталинской неоклассикой, именно поэтому специалисты компании ""Новый мир"" выбрали стиль ар-деко, который называют наследником неоклассицизма и модернизма. ""Нобель"" — это архитектура, устремленная вверх. 5 башен с величественными шпилями, благородный фасад из натурального гранита, увеличенная площадь остекления с применением архитектурного стекла. И — чего не встретишь в других проектах, — роскошная гранитная прогулочная колоннада — второй уровень благоустройства.


Двор
Ландшафтный дизайн стилистически продолжает архитектурный замысел ар-деко: строгая закономерность, смелые линии, геометрические узоры, отсутствие ярких оттенков. Пространство двора-парка разделено на две части. Они отделены друг от друга колоннадой, по которой можно прогуливаться на высоте 10 метров и любоваться Красным проспектом. Зоны отдыха, игровые площадки, беседки соединены дорожками и создают один из узнаваемых узоров европейского стиля. Хвойные гиганты и фонтан добавляют особый шик.


Холлы
Семь парадных холлов дома ""Нобель"" облицованы широкоформатным итальянским керамогранитом. Мягкий свет, парящие потолки, дизайнерские люстры, бесшумные скоростные лифты, — каждый элемент создает атмосферу дорогого уюта и респектабельности. В доме предусмотрен консьерж-сервис для удобства жителей и гостей.


Отделка White Box
Квартиры дома Нобель сдаются в предчистовой отделке white box. Она сделана с той же тщательностью и вниманием к малейшим деталям, как и все другие работы по проекту. Квартиры полностью готовы к чистовой отделке.";Заельцовский;Предчистовая;2;23;-1;Монолитно-кирпичный;220;-1;-1;Новосибирск;-1;+79635613090;27300000;Нобель;4;Красный проспект;119.8;Заельцовская;https://novosibirsk.cian.ru/sale/flat/325984265/?mlSearchSessionGuid=c26ec136d0c0c474a595d120400e3db6;2023
flat;Всем Квартиру;real_estate_agent;sale;"Предлагается к продаже просторная квартира улучшенной планировки в удобном для проживания месте.
Окна выходят на две стороны дома, что дает возможность легкого круглогодичного проветривания и нахождения всегда солнца в квартире.
Дом расположен в одном из самых чистых мест нашего города, в стороне от проезжей части, много зелени. Развитая инфраструктура - рядом два детских сада, школа, школа искусств, детские секции, Инюшенский бор, лыжная и горнолыжная база. Отремонтированная дворовая территория, всегда есть парковочные места.
В квартире выполнен косметический ремонт. Нa полу - ламинат, межкомнатные двери - цельное, настоящее дерево, окна пластиковые. В коридоре - большой встроенный шкаф. В квартире есть очень удобная и вместительная кладовка.
Квартира идеально подойдет семьям с детьми, так, как расположение очень удобное. Детсад прямо за домом, до школы 3 минуты пешком.Торг возможен после просмотра!
Оценить все преимущества можно на просмотрах. Звоните, приходите!
Обращаем внимание. что по объекту с покупателя предусмотрена комиссия агентства.

Номер объекта: #1/537249/24667";Октябрьский;-1;1;9;-1;-1;101/5;9,5 м²;45 м²;Новосибирск;-1;+79134726032;6900000;;4;Выборная ;77.1;Речной вокзал;https://novosibirsk.cian.ru/sale/flat/316608007/?mlSearchSessionGuid=c26ec136d0c0c474a595d120400e3db6;-1
flat;Забота;real_estate_agent;sale;"Огромное пространство в котором каждый найдет свой уголок комфорта!

Если Вы ищите покоя, уюта и настоящего комфорта, Это именно та квартира. которая станет территорией гармонии и счастья для Вашей дружной семьи.
Запишитесь на просмотр, что бы посетить объект и ощутить атмосферу всего -Настоящего натурального дерева, гармоничного дизайна, солнечного пространства и нашей душевной встречи с Вами!

Кухня 15,3 м.кв., правильной и зонированной планировки выполнена полностью из стилизованного дерева, разделена на зону готовки и обеденную зону.
Четыре просторных и светлых спальни квадратной формы, выполнены в постельных тонах (14,2 м.кв.; 20,8 м.кв.; 17,8 м.кв.; 17,00м.кв.;)
Просторный холл 15,2 м.кв., выполняет функцию объяденения всех комнат в одно пространство и имеет вместительную удобную систему хранения вещей, а зеркальные двери расширяют площадь всего помещения.
Раздельный и кофортный сан.узел 4,1 м.кв. и 1,2 м.кв. отделанные кафелем изумрудного оттенка позволяют чувствовать комфорт и роскошь.

Наши преимущества - для Вас!
Окна выходят на три стороны, которые позволяют получать много естественного света в каждой комнате из расширенных оконных проемов, деревянные современные стеклопакеты, второй комфортный этаж, кирпичный и прочный дом с историей, высокие потолки 3 метра, развитая транспортная доступность и близость к артерии города ул. Ипподромская и Красный проспект, Университет ""СГУПС"" и ""НГМУ"", Детский сад ""Белочка"",  Коррекционная школа 209, Сквер ""Железнодорожников"", метро ""ст. Заельцовская"" в 15 минутах пешим ходом, так же рядом имеются магазины со всем необходимом для комфортных покупок.

Документы готовы к сделке. Возможна покупка в ипотеку. 
Предусмотрена комиссия Агентства недвижимости. Звоните и записывайтесь на просмотр!
Агентство предоставляет полное юридическое сопровождение сделки, поэтому можно быть уверенными в надежности и безопасности покупки.

Не упустите шанс стать владельцем уютной квартиры в развитом районе и статусном доме  Архитектурного достояния Новосибирска - Территория безопасности и престижа!";Заельцовский;-1;2;5;-1;-1;185;15,5 м²;70 м²;Новосибирск;-1;+79137212038;10990000;;4; Дуси Ковальчук;108.0;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324373652/?mlSearchSessionGuid=c26ec136d0c0c474a595d120400e3db6;1938
flat;Брусника;developer;sale;"Продается четырехкомнатная квартира от застройщика с предчистовой отделкой в Квартал ""Авиатор"" на 14 этаже. Общая площадь: 140.79 кв.м., жилая: 66.4 кв.м., площадь просторной кухни-гостиной: 37.4 кв.м. Угловая квартира, очень светлая, естественная вентиляция при открытии окон. В квартире одна лоджия, два совмещенных санузла. Наличие в квартире террасы открывает возможность для создания зон отдыха в кругу семьи и друзей. Высота потолков 2.82 м.
  
Дом монолитный, черырехподъездный, переменной этажности, от 9 до 15 этажей. Квартира находится в 1-й секции высотой 14 этажей в корпусе Дом 3. На этаже 5 квартир. В подъезде 1 пассажирский и 1 грузовой лифт. Окончание строительства - 1 квартал 2026 года. Оформление сделки по договору долевого участия.
  
Двухуровневая квартира с кухней-гостиной и четырьмя спальнями в квартале Авиатор. Особенности планировки: вид во двор, второй санузел, гардеробная, двухуровневая, мастер-спальня, предчистовая отделка, терраса на крыше.
 квартиры в нашей базе: АВТ03-Ж1.14.1.
  
Квартал ""Авиатор"" расположен на пересечении улицы Аэропорт и Мочищенского шоссе, рядом с остановками ""Байкальская"", ""Жуковского"" и ""Городской аэропорт"", в 7 минутах ходьбы от сквера им. Чаплыгина и 10 минутах от крупной транспортной магистрали — Красного проспекта.
  
До станции метро ""Заельцовская"" и площади ""Калинина"" — около 10 минут на автомобиле. Квартал связан выездами с Мочищенским шоссе, улицами Жуковского, Аэропорт и Георгия Колонды. Сформированная инфраструктура локации — школы, детские сады, магазины, спортивный стадион — делают жизнь в квартале комфортной.
  
Квартал состоит из восьми домов. Вдоль улицы Аэропорт расположено 6-18-этажное здание с видовыми квартирами. Оно защищает внутреннее пространство от шума и пыли. В центре — четыре 7-9-этажные урбан-виллы. Для них характерны увеличенная площадь квартир, повышенная приватность и малое соседство (30 — 40 квартир). Завершают комплекс два полузакрытых блока высотой 8-16 этажей с фасадами фисташкового цвета и подземной парковкой. Благодаря переменной высотности застройка приобретает человеческий масштаб, во дворы проникает больше света, а число квартир, из которых открывается красивый вид, значительно увеличивается.
  
Первые этажи вдоль Мочищенского шоссе и улицы Аэропорт мы отдали под полезные сервисы и магазины. Активный фронт позволил интегрировать квартал в городской контекст. На территории ""Авиатора"" расположен многофункциональный спортивный комплекс с открытым амфитеатром, который станет центром притяжения всего района.
  
Если Вы - риелтор, пожалуйста, за более подробной информацией обратитесь на горячую линию на нашем официальном сайте. #z5MTwO";Заельцовский;Предчистовая;14;14;-1;Монолитный;90;37,4 м²;66,4 м²;Новосибирск;-1;+79586117515;20210000;Авиатор;4; Аэропорт;140.79;Заельцовская;https://novosibirsk.cian.ru/sale/flat/312156068/?mlSearchSessionGuid=c26ec136d0c0c474a595d120400e3db6;2026
flat;Города Новосибирск;real_estate_agent;sale;"Код объекта: 1991345.
Предлагается Вашему вниманию идеальная 4х-комнатная квартира для большой семьи!
Квартира расположена в тихом спокойном микрорайоне - Юго-Западный жилмассив.

ПРЕИМУЩЕСТВА ОБЪЕКТА:
1. В квартире сделан хороший аккуратный ремонт для себя  использовны качественные отделочные материалы.
2. Удобная планировка: большая гостиная с выходом на балкон, три изолированных спальни, достаточно просторная кухня (8,7 кв.м.) и раздельный сан.узел - неоспоримый плюс для большой семьи.
3. Оборудовано множество мест для хранения  кладовые и встроенные вместительные шкафы.
4. Последний этаж  исключает шум соседей сверху и пыль и шум автодорог снизу.
5. Окна выходят на две стороны, благодаря чему в квартире много света и воздуха и вы можете встречать рассвет и провожать закат.
6. Подъезд чистый, аккуратный сделан свежий современный ремонт, первый этаж в керамограните.
7. Уютный двор с детской площадкой, где можно отдохнуть и провести время с семьей.

ПРЕИМУЩЕСТВА МЕСТА:
Вся городская инфраструктура, для комфортной семейной жизни, рядом  магазины и супермаркеты, аптеки в ""тапочковой доступности"", поликлиника 24 в 200 метрах, фитнес в 10 минутах ходьбы.Детский сад и школа видны из окон, что облегчает жизнь родителям по экономии времени, а также обеспечивает безопасность детям. Информационно-экономический лицей 174 в 3 минутах от дома;Отличная транспортная доступность в любой район города  конечная остановка трамвая (всегда есть сидячие места и можно избежать пробки) буквально под окнами (200 метров);Тихий благоустроенный и ухоженный двор, парковки;Для любителей отдыха на природе - в двух шагах бульвар Победы и песчаный пляж у озера с беседками, где можно прогуляться и насладиться свежим воздухом
УДОБСТВО ПОКУПКИ:
Быстрый выход на сделкуНет обремененийНе нужно заниженийНет перепланировок
Эта квартира идеальное сочетание комфорта, удобства и отличного местоположения.
Звоните уже сейчас и записывайтесь на просмотр!
При покупке данного объекта предусмотрена комиссия агентства.";Ленинский;-1;9;9;-1;-1;152/1;8,7 м²;48,5 м²;Новосибирск;-1;+79831236186;6750000;;4;Троллейная ;77.2;Площадь Маркса;https://novosibirsk.cian.ru/sale/flat/325582987/?mlSearchSessionGuid=c26ec136d0c0c474a595d120400e3db6;1985
flat;Города Новосибирск;real_estate_agent;sale;"Код объекта: 2002316.
Идеальное жильё для семьи в Новосибирске!
Представляем вашему вниманию четырёхкомнатную квартиру площадью 72 кв. м на улице Фрунзе, 65 в Новосибирске. Этот вариант станет отличным выбором для семей, которые ценят комфорт и удобное расположение.
Преимущества:
Просторная квартира: общая площадь — 72 кв. м, жилая — 49,6 кв. м. Комнаты распределены следующим образом: 12,9 + 16,7 + 10 + 10 кв. м. 
Удобная планировка: квартира расположена на втором этаже девятиэтажного панельного дома, построенного в 1990 году. Хорошие условия: высота потолков — 2,7 м, установлены окна на улицу, есть две лоджии.
Функциональность: один совмещённый санузел, квартира угловая, отопление центральное. 
Ремонт: выполнен косметический ремонт, можно въезжать и жить без дополнительных вложений.
Расположение: Квартира находится в районе с хорошо развитой инфраструктурой. Рядом есть школы, детские сады, магазины и другие объекты, необходимые для комфортной жизни семьи. Близость к основным транспортным магистралям обеспечивает лёгкий доступ к центру города и другим важным точкам. До метро ""Березовая роща"" 2 минуты пешком.
Не упустите возможность стать обладателем этой прекрасной квартиры! Позвоните нам прямо сейчас, чтобы узнать больше и записаться на просмотр. Мы гарантируем безопасную сделку и юридическую поддержку нашим Клиентам. Поможем одобрить ипотеку с сниженной ставкой.";Дзержинский;-1;2;9;-1;-1;65;6,8 м²;49,6 м²;Новосибирск;-1;+79831236186;8500000;;4; Фрунзе;72.0;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/326281073/?mlSearchSessionGuid=c26ec136d0c0c474a595d120400e3db6;1990
flat;Новый Мир;developer;sale;"Дом сдан, приглашаем на экскурсию!

""Нобель"" на Красном проспекте в 2025 году стал победителем в номинации Жилая недвижимость. Бизнес-класс. Регионы (Urban Awards 2025), в 2024 признан Самым инвестиционно-привлекательным проектом УФО+СФО+ДФО (Urban Awards 2024).

Дом ""Нобель"" в Новосибирске спроектирован компанией ""Новый мир"" совместно с международной командой архитекторов из Великобритании, Италии и Сербии. Уникальность проекта, в том, что при строительстве здания в центральной локации города удалось сохранить более 200 деревьев ценных хвойных пород на территории комплекса. При этом в продукте было сформировано более 50 вариантов функциональных планировочных решений. И все это в великолепной архитектурной форме в стиле ар-деко. Общая площадь территории 2 гектара! Именно это позволило специалистам компании ""Новый мир"" спроектировать уникальный двор-парк с фонтаном и колоннадой.

Архитектура
Один из принципов нашей компании: сохранять все лучшее в каждой локации. Архитектурное окружение дома ""Нобель"" представлено сталинской неоклассикой, именно поэтому специалисты компании ""Новый мир"" выбрали стиль ар-деко, который называют наследником неоклассицизма и модернизма. ""Нобель"" — это архитектура, устремленная вверх. 5 башен с величественными шпилями, благородный фасад из натурального гранита, увеличенная площадь остекления с применением архитектурного стекла. И — чего не встретишь в других проектах, — роскошная гранитная прогулочная колоннада — второй уровень благоустройства.


Двор
Ландшафтный дизайн стилистически продолжает архитектурный замысел ар-деко: строгая закономерность, смелые линии, геометрические узоры, отсутствие ярких оттенков. Пространство двора-парка разделено на две части. Они отделены друг от друга колоннадой, по которой можно прогуливаться на высоте 10 метров и любоваться Красным проспектом. Зоны отдыха, игровые площадки, беседки соединены дорожками и создают один из узнаваемых узоров европейского стиля. Хвойные гиганты и фонтан добавляют особый шик.


Холлы
Семь парадных холлов дома ""Нобель"" облицованы широкоформатным итальянским керамогранитом. Мягкий свет, парящие потолки, дизайнерские люстры, бесшумные скоростные лифты, — каждый элемент создает атмосферу дорогого уюта и респектабельности. В доме предусмотрен консьерж-сервис для удобства жителей и гостей.


Отделка White Box
Квартиры дома Нобель сдаются в предчистовой отделке white box. Она сделана с той же тщательностью и вниманием к малейшим деталям, как и все другие работы по проекту. Квартиры полностью готовы к чистовой отделке.";Заельцовский;Предчистовая;17;23;-1;Монолитно-кирпичный;220;-1;-1;Новосибирск;-1;+79635613090;22275000;Нобель;4;Красный проспект;92.6;Заельцовская;https://novosibirsk.cian.ru/sale/flat/324818096/?mlSearchSessionGuid=c26ec136d0c0c474a595d120400e3db6;2024
flat;Строительное управление Западное;real_estate_agent;sale;"Продаётся просторная четырёхкомнатная студия для большой семьи в кирпичном доме (толщина стен по советскому СНиПу).
Квартира включает в себя просторную жилую площадь и большую кухню гостинную. 
В квартире имеется три балкона, откуда открывается вид на улицу и во двор.
Интерьер квартиры выполнен в приятной цветовой гамме после косметического ремонта. Внутри также предусмотрены два санузла для удобства всех членов семьи.
Окружение дома предоставляет все необходимые удобства для комфортной жизни. 
Во дворе находятся детская и спортивная площадки, а также парковка со шлагбаумом. Территория дома закрыта, что обеспечивает дополнительную безопасность. Рядом расположены торговый центр, парк и фитнес-центр, что делает этот район идеальным местом для активного отдыха и шопинга.
Расположение квартиры позволяет быстро добраться до различных точек города. Всего в нескольких минутах ходьбы находятся станции метро Гагаринская и Заельцовская, что значительно упрощает перемещение по городу.
Этот дом  отличное предложение для тех, кто ценит комфорт, пространство и качество жизни. Приглашаем вас ознакомиться с квартирой и убедиться во всех её преимуществах лично! 
Квартира предлагается к продаже пустой, ипотека приветствуется. Торг уместен!";Заельцовский;-1;2;10;-1;-1;99;33,7 м²;93 м²;Новосибирск;-1;+79137521220;16900000;;4;Красный проспект;130.0;Гагаринская;https://novosibirsk.cian.ru/sale/flat/306612387/?mlSearchSessionGuid=c26ec136d0c0c474a595d120400e3db6;1995
flat;Владис Центральное;real_estate_agent;sale;"Код объекта: 1942885.
В продаже   просторная 4-х комнатная квартира по адресу ул.Авиастроителей дом 2 .
Этаж 2-й -комфортный всем.
Дом кирпичный старой добротной постройки ,высокие потолки - полногабаритная

Цена приятная - учитывая квадратуру. Квартира полностью под ремонт .Это позволит Вам воплотить ваши самы заветные фантазии по ремонту. Окна частично пластиковые,санузел раздельный. Огромный коридор и прихожая.

 Дом ухоженный, подъезд чистый.

Соседи тихие, адекватные. 

 Район с развитой инфраструктурой: рядом школа, детский сад, магазины, аптеки, остановка — всё, что нужно для жизни, в шаговой доступности.
Удобный выезд в центр, хорошая транспортная доступность.

 Очень привлекательная цена — отличная возможность купить большие квадраты за маленькие деньги!

 Юридическая информация:
— 3 взрослых собственника
— К встречной покупке не привязаны

Рассмотрим все виды расчетов , если у вас не получена ипотека наш брокер оперативно получит ее на самых выгодных условиях.
Если у вас не продана ваша недвижимость и вы хотите купить данный вариант , то с удовольствием вам поможем в любых вопросах .
Центральное Агентство недвижимости 26 лет на рынке , юридическая чистота сделок. Дополнительно взымается комиссия с покупателя ( если вы без риэлтора).
Показ в удобное для вас время — звоните!";Дзержинский;-1;2;5;-1;-1;2;7,4 м²;62,3 м²;Новосибирск;-1;+79130134356;6500000;;4; Авиастроителей;96.1;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324378504/?mlSearchSessionGuid=c26ec136d0c0c474a595d120400e3db6;1936
flat;Дом-Строй;developer;sale;"""Горская Лагуна"" — новый проект от девелопера знаковых объектов Новосибирска — группы компаний ""Дом-Строй"".
Жилой квартал, расположенный в пяти минутах от новой станции метро ""Спортивная"" и в 15-и минутах от метро ""Студенческая"" и гармонично вписанный в естественный ландшафт прибрежной зоны, устроен так, чтобы замечать тонкие моменты жизни. Благодаря обособленному расположению на возвышенности вам откроются потрясающие виды на водную гладь и городской пейзаж.
Строительство ведется в два этапа. Первым будет построен 30-этажный дом с высотой потолков в квартирах до 3,6 метра. В доме доступны квартиры площадью от 23,2 до 89,2 квадратного метра. 
Преимущества квартала новой жизни Горская Лагуна :
• 5 минут до станции метро ""Спортивная"";
• 378 квартир с 13-ю разными планировочными решениями;
• Квартиры с панорамным остеклением и собственными террасами;
• Отделка квартир white box;
• Детские площадки из натуральных экологичных материалов с пространством для естественного обучения;
• Детский сад с собственной игровой площадкой на первом этаже в одном из домов;
• Двор без машин;
• Лифт в паркинг, зарядки для автомобилей, автомойка.

На расстоянии прогулки есть всё для продуктивного времяпровождения — ледовый дворец и парк ""Арена"", горнолыжный спуск, премиальный фитнес-клуб Edge, пляж ""Наутилус"" и тихое озеро, университеты, школы, секции спорта и развития.";Ленинский;Предчистовая;14;14;-1;-1;;-1;54,5 м²;Новосибирск;-1;+79586118781;29600000;Горская лагуна ЖК;4;;123.87;Студенческая;https://novosibirsk.cian.ru/sale/flat/325702950/?mlSearchSessionGuid=c26ec136d0c0c474a595d120400e3db6;2026
flat;Города Новосибирск;real_estate_agent;sale;"Код объекта: 1889137.
Продам шикарную 4-комнатнную квартиру в доме бизнес класса ЖК Chicago. 

Эксклюзивный вариант в сданном доме семейного типа в башне на Ленинградской в дали от шумных дорог, офисных зданий и соседних домов. 

Квартира расположена на 17 этаже 29-этажного кирпично-монолитного дома, сданного в ноябре 2023 года. Общая площадь квартиры вместе с отапливаемой лоджией 138м2, которою можно законно объединить с гостиной убрав стеклянную перегородку. В отличие от подобных квартир этажами ниже - эта квартира с 3х метровыми потолками, в отличие от квартир выше - с прямыми окнами и не уступает шикарным видом из всех окон!

Экосистема для комфортной жизни:
- На лифту можно спуститься в тренажерный зал, зал для йоги и детский центр, находящиеся в этом же доме на 3м этаже.
- Вместе с квартирой за дополнительную плату вы можете преобрести кладовую 4.37м2 и два удобно расположенных подземных паркинга по 16.2м2 на -1 этаже у входа в лифтовую зону, эксклюзивное преимущество данных паркингов в том, что один из них оборудован согласованным зарядным устройством для электромобиля, с счетчиком по городскому тарифу.
-  Консьерж-сервис и холлы с коворкинг зоной. В CHICAGO задумана уникальная придомовая территория. На первом уровне  внутренний двор с ландшафтным зонированием, аренами для игр и дорожками для прогулок. Второй уровень  терраса для отдыха, уединения или спортивных занятий на свежем воздухе. Для всей территории внутри и вокруг CHICAGO подобраны мягкое освещение, специальная уличная мебель и много живых растений.

Чистая продажа, один собственник, продажа в связи с переездом. Звоните, отвечу на все интересующие вас вопросы!";Октябрьский;-1;17;29;-1;-1;77;12 м²;90 м²;Новосибирск;-1;+79831236186;35000000;Чикаго;4;Московская ;129.3;Октябрьская;https://novosibirsk.cian.ru/sale/flat/323443002/?mlSearchSessionGuid=c26ec136d0c0c474a595d120400e3db6;2023
flat;Города Новосибирск;real_estate_agent;sale;"Код объекта: 1786395.
Этот дом - памятник архитектуры!
Здание представляет историко-культурную ценность, являясь одним из наиболее удачных образцов многоквартирного жилого дома, выполненного с использованием приёмов конструктивизма.

Продам уютную квартиру в самом сердце города Новосибирска!

Потрясающий вид на город!

Окна квартиры выходят на 3 стороны дома;
всего 2 квартиры на площадке/этаже;
между соседями капитальная стена, соседей совсем не слышно;
высокие потолки;
в доме выполнен капитальный ремонт, ремонт всей крыши дома;
территория дома огорожена, нет доступа чужих машин;
всегда достаточно парковочных мест;
огромная терраса 40 кв м!

Просторный зелёный двор, позволяет комфортно гулять как с детьми так и с домашними животными.
Для детей 2 полноценные площадки.

Хорошо развитая инфраструктура:
детский сад 42, частные детские сады, престижный лицей 12.

Удобный доступ ко всем главным достопримечательностям и культурным объектам города, 
важнейшим административным учреждениям и деловым центрам.

Концертный зал им. А.М. Каца всего 3 минуты (300 метров) от дома;
Академический молодежный театр Глобус всего 3 минуты (300 метров) от дома.

Развитая транспортная инфраструктура,
близость станций метро, всего 10 минут до станция метро Площадь Ленина и станция метро Октябрьская.

Помогу получить ипотечное решение.

ПРИГЛАШАЮ НА ПРОСМОТР!

ДОПОЛНИТЕЛЬНО ОПЛАЧИВАЕТСЯ КОМИССИЯ С ПОКУПАТЕЛЯ.";Центральный;-1;5;6;-1;-1;16;22,8 м²;60 м²;Новосибирск;-1;+79831236186;14000000;;4;Серебренниковская ;89.4;Площадь Ленина;https://novosibirsk.cian.ru/sale/flat/322009270/?mlSearchSessionGuid=c26ec136d0c0c474a595d120400e3db6;1932
flat;Брусника;developer;sale;"Продается 4-комн. квартира с предчистовой отделкой в ЖК ""Город-на-озере"" на 3 этаже. Общая площадь: 143.3 кв.м., жилая: 50.2 кв.м., площадь просторной кухни-гостиной: 42.3 кв.м. Квартира угловая, идеально подойдет любителям тишины и панорамных видов. В квартире три балкона, три совмещенных санузла. Высота потолков 3.0 м.
  
Дом монолитный, многоподъездный, переменной этажности, от 9 до 24 этажей. Квартира находится в 1-й секции высотой 14 этажей в корпусе 1. На этаже 8 квартир. В подъезде 1 пассажирский и 1 грузовой лифт. Окончание строительства - 4 квартал 2028 года. Оформление сделки по договору долевого участия.
  
Квартира с кухней-гостиной и четырьмя спальнями в проекте Город-на-озере. Особенности планировки: балкон, второй санузел, гардеробная, мастер-спальня, потолки 3 м и выше, предчистовая отделка, разнесённые спальни.
 квартиры в нашей базе: ГРД01-Ж1.3.4.
  
Город-на-озере находится в Центральном районе Новосибирска, на пересечении Ипподромской магистрали и улицы Фрунзе. По этим крупным транспортным артериям легко добраться в любое место города и на автомобиле, и на общественном транспорте. До ближайших автобусных остановок — 5 минут пешком, а до станции метро ""Березовая Роща"" — 10 минут.
В радиусе 1,5 км вокруг квартала уже сформирована необходимая инфраструктура. Здесь есть детские сады, школы, больницы, аптеки, спортивные клубы, торговые центры с супермаркетами, ресторанами и кинотеатрами.
Для большего комфорта жителей Город-на-озере обеспечат собственной инфраструктурой. В квартале будет свой торговый центр с магазинами и полезными сервисами. Город взял на себя обязательство создать рядом образовательный кластер — два детских сада и две школы.
Особенность квартала — озеро Верховое. Жители района смогут прогуляться по набережной, вокруг водоёма, где будет круговой пешеходный маршрут, с разными зонами отдыха. Кроме того, в пешей доступности от Города-на-озере находятся еще два городских парка: ""Центральный"" и ""Березовая роща"".
  
Город-на-озере — проект комплексного развития территории (КРТ) по принципу многофункциональной застройки, или mixed-use. Это когда на одной территории сочетаются жилая, коммерческая, социальная и рекреационная инфраструктура. К 2032 году здесь появятся разноэтажные жилые дома с приватными дворами, образовательный кластер, деловой центр, торговая улица и общественные пространства, открытые для всех горожан. Люди смогут жить и работать в Городе-на-озере, а в обеденный перерыв совершать променад вокруг озера.
  
Локация квартала уникальна: с одной стороны он соседствует с активным уличным фронтом, а с другой — с тихим и спокойным озером с обильным озеленением. При этом участок неровный, перепад высот достигает 30 метров — это высота восьмиэтажного дома.
Для разработки проекта мы пригласили лучшие архитектурные бюро из Китая: AEDAS и Turenscape. AEDAS специализируются на создании качественных общественных пространств, а Turenscape — на работах с экосистемой водных объектов. Архитекторы учли особенности местности";Дзержинский;Предчистовая;3;14;-1;-1;;42,3 м²;50,2 м²;Новосибирск;-1;+79587381413;24030000;Город-на-озере ЖК;4;;143.3;Березовая Роща;https://novosibirsk.cian.ru/sale/flat/324800926/?mlSearchSessionGuid=c26ec136d0c0c474a595d120400e3db6;2028
